type,timestamp,ping.latency,download.bandwidth,upload.bandwidth,packetLoss,isp,server.name,server.host,result.url
result,2020-08-16 04:30:23+07:00,9.267999999999999,154.922288,15.666288,0.0,FirstMedia,BALIFIBER (PT Bali Towerindo Sentra Tbk),speedtest.balifiber.id,https://www.speedtest.net/result/c/44dcd869-a255-44b0-bf47-a0f406bb1504
result,2020-08-16 04:45:26+07:00,7.962999999999999,49.389272,15.556336,0.0,FirstMedia,FirstMedia,jkt-speedtest.fast.net.id,https://www.speedtest.net/result/c/ee56cb7d-4a1c-4bb1-8565-0dae6d5b917e
result,2020-08-16 05:00:24+07:00,9.618,153.20468,15.594104,0.0,FirstMedia,BALIFIBER (PT Bali Towerindo Sentra Tbk),speedtest.balifiber.id,https://www.speedtest.net/result/c/a8d2a86b-d8c9-4dbf-8859-56a0b5ec7bb3
result,2020-08-16 05:15:25+07:00,9.508,153.81996,15.585704,0.0,FirstMedia,PT Parsaoran Global Datatrans,speedtest.hsp.net.id,https://www.speedtest.net/result/c/9771bee3-58e0-41c4-89ee-7af9a95a0d33
result,2020-08-16 05:30:22+07:00,10.431,153.24992,15.469136,0.0,FirstMedia,BALIFIBER (PT Bali Towerindo Sentra Tbk),speedtest.balifiber.id,https://www.speedtest.net/result/c/49ba78af-4d41-4c71-8559-a183f93c7095
result,2020-08-16 05:45:30+07:00,9.995,149.60288,14.686944,0.0,FirstMedia,PT Parsaoran Global Datatrans,speedtest.hsp.net.id,https://www.speedtest.net/result/c/b4b49a93-7020-4ba7-a75f-0911ea305602
result,2020-08-16 06:00:24+07:00,9.037,33.45172,15.510808,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/09bdc495-70c8-4bc8-b522-5c519fb3e20e
result,2020-08-16 06:15:23+07:00,8.414,154.857344,15.639336,0.0,FirstMedia,BALIFIBER (PT Bali Towerindo Sentra Tbk),speedtest.balifiber.id,https://www.speedtest.net/result/c/e32358b4-f871-4530-b1ba-467248dc5d3a
result,2020-08-16 06:30:26+07:00,11.966,27.202776,14.576352,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/cecafbf8-67a6-4e40-bc5e-74715b6ef342
result,2020-08-16 06:45:21+07:00,8.943,151.033768,15.530704,0.0,FirstMedia,PT Parsaoran Global Datatrans,speedtest.hsp.net.id,https://www.speedtest.net/result/c/3c9bc050-0df1-4a2a-89a7-c098d6db9702
result,2020-08-16 07:00:24+07:00,10.308,47.046032,15.665088,0.0,FirstMedia,PT Mora Telematika Indonesia,speedtest1.moratelindo.co.id,https://www.speedtest.net/result/c/eb8694fd-515b-42bc-a8e6-1b02a6269aee
result,2020-08-16 07:15:18+07:00,8.735,138.05164,15.412184,0.6451612903225806,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/57215de1-5012-4695-bc38-71b7299c8daf
result,2020-08-16 07:30:26+07:00,8.34,152.67296,15.50768,0.3623188405797101,FirstMedia,PT Parsaoran Global Datatrans,speedtest.hsp.net.id,https://www.speedtest.net/result/c/17edd269-73ab-4203-98fd-efc04d711c10
result,2020-08-16 07:45:15+07:00,9.373,30.917832,15.53384,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/9f39fae0-de78-4462-9de7-1ee0c709f4fb
result,2020-08-16 08:00:20+07:00,12.03,103.725592,15.56408,0.0,FirstMedia,BALIFIBER (PT Bali Towerindo Sentra Tbk),speedtest.balifiber.id,https://www.speedtest.net/result/c/acaff706-c697-449e-aa3b-5bdfb462bbae
result,2020-08-16 08:15:22+07:00,8.176,138.602264,15.43252,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/b0e7f972-0eea-404e-9399-ff83b4fbb722
result,2020-08-16 08:30:21+07:00,9.648,24.350808,15.512208,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/6f566280-ad7e-4ffb-96f0-7d2f8cf42d33
result,2020-08-16 08:45:23+07:00,10.333,134.804528,15.517248,0.0,FirstMedia,BALIFIBER (PT Bali Towerindo Sentra Tbk),speedtest.balifiber.id,https://www.speedtest.net/result/c/5a69170c-4f12-4e5c-b95a-d00bf9c20431
result,2020-08-16 09:00:31+07:00,10.769,107.422208,14.649512,0.0,FirstMedia,PT Primacom Interbuana,speedtest.primacom.id,https://www.speedtest.net/result/c/f02f625c-7f8b-4fb9-a870-475d40688aeb
result,2020-08-16 09:15:34+07:00,23.823,33.976704,13.308136,0.0,FirstMedia,My Republic Indonesia,158.140.187.5,https://www.speedtest.net/result/c/8d6b3f04-7e18-40c7-bd6f-42298d609365
result,2020-08-16 09:30:32+07:00,16.857,84.683544,14.900856,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/cb0e3b5b-7edd-4063-bd46-da7e9e850e8b
result,2020-08-16 09:45:27+07:00,13.822000000000001,123.532784,15.137712,0.0,FirstMedia,FirstMedia,jkt-speedtest.fast.net.id,https://www.speedtest.net/result/c/e76a311f-33f4-4814-80eb-3eceab2145ab
result,2020-08-16 10:00:21+07:00,10.698,21.886544,15.414808,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/a39dbd97-c4f8-4061-b440-7ab6d37564dd
result,2020-08-16 10:15:19+07:00,9.346,22.6734,15.494272,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/d2982d5e-00a5-473c-b468-a3595f2cec3b
result,2020-08-16 10:30:23+07:00,9.802,25.679672,15.421232,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/f87aeda6-aeb8-4465-bd18-c5a66b84fdb9
result,2020-08-16 10:45:33+07:00,65.596,135.680752,15.3856,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/717b483a-f1b6-4f29-b9d6-6ef859f7fb58
result,2020-08-16 11:00:27+07:00,15.419,133.045952,14.727144,0.0,FirstMedia,PT. Telekomunikasi Indonesia,jakarta.speedtest.telkom.net.id,https://www.speedtest.net/result/c/e173e85c-8ec7-4bac-929a-13ddfee03581
result,2020-08-16 11:15:22+07:00,11.354000000000001,34.900496,15.29364,0.0,FirstMedia,PT Indosat Tbk,speedtest.indosat.com,https://www.speedtest.net/result/c/13194456-ebb9-4f46-8c55-db1f18bbbd61
result,2020-08-16 11:30:22+07:00,10.249,91.540688,15.227928,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/95f7bd65-089a-4729-b331-7af466e45839
result,2020-08-16 11:45:27+07:00,9.025,27.324808,15.352928,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/c9068b8f-81bf-42b9-86b5-100c340e932a
result,2020-08-16 12:00:32+07:00,9.289,83.245496,15.056496,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/bca552a6-427f-417a-9a47-3c55103ac372
result,2020-08-16 12:15:22+07:00,8.126,16.9822,15.558488,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/7415229a-7984-461b-a143-6657af77213c
result,2020-08-16 12:30:25+07:00,11.909,138.804448,15.440328,0.0,FirstMedia,FirstMedia,jkt-speedtest.fast.net.id,https://www.speedtest.net/result/c/51afb3da-cd8a-4638-970c-21787819305a
result,2020-08-16 12:45:26+07:00,9.344,20.214632,15.541024,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/d5335f01-dde1-4503-8e2b-535c83555821
result,2020-08-16 13:00:32+07:00,19.893,40.964464,15.111336,0.0,FirstMedia,PT Indosat Tbk,speedtest.indosat.com,https://www.speedtest.net/result/c/08412bd4-8b2e-4526-96d6-aa7d80b898c7
result,2020-08-16 13:15:25+07:00,11.958,65.780128,15.356008,0.0,FirstMedia,PT Mora Telematika Indonesia,speedtest1.moratelindo.co.id,https://www.speedtest.net/result/c/f5b0e14f-dffd-42b8-ab7e-514230139889
result,2020-08-16 13:30:22+07:00,10.315,71.392528,15.350328,0.0,FirstMedia,PT. Telekomunikasi Indonesia,jakarta.speedtest.telkom.net.id,https://www.speedtest.net/result/c/9b45870f-ac49-4609-951d-65ab1149bbdc
result,2020-08-16 13:45:26+07:00,8.863,68.072032,15.420616,0.0,FirstMedia,My Republic Indonesia,158.140.187.5,https://www.speedtest.net/result/c/3aaf6c50-0041-4004-8d09-48b2d28d1d6a
result,2020-08-16 14:00:22+07:00,10.9,108.08328,15.350056,0.0,FirstMedia,BALIFIBER (PT Bali Towerindo Sentra Tbk),speedtest.balifiber.id,https://www.speedtest.net/result/c/1e43a119-44a1-4593-923d-b6f50c77b7d6
result,2020-08-16 14:15:21+07:00,10.960999999999999,133.85724,15.362088,0.0,FirstMedia,PT Parsaoran Global Datatrans,speedtest.hsp.net.id,https://www.speedtest.net/result/c/fac71ff3-3feb-4200-8816-788b7ba0b197
result,2020-08-16 14:30:21+07:00,9.762,125.804248,15.46544,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/0a235836-cd04-4067-bd87-affc39cfcb81
result,2020-08-16 14:45:18+07:00,13.248,41.640704,15.3792,0.0,FirstMedia,PT Indosat Tbk,speedtest.indosat.com,https://www.speedtest.net/result/c/63f32fdd-c3f3-41ec-8d1e-7bdeb0eda4b3
result,2020-08-16 15:00:21+07:00,12.35,123.290296,15.322528,0.0,FirstMedia,BALIFIBER (PT Bali Towerindo Sentra Tbk),speedtest.balifiber.id,https://www.speedtest.net/result/c/611dde52-7940-4479-9e77-af2fdaec016d
result,2020-08-16 15:15:21+07:00,8.183,49.715272,15.217408,0.0,FirstMedia,FirstMedia,jkt-speedtest.fast.net.id,https://www.speedtest.net/result/c/7e802e8e-de3c-4382-9b67-6fb0d1cf6f86
result,2020-08-16 15:30:20+07:00,9.596,118.542032,15.343824,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/c3f02637-4db5-40ba-8741-7b26ad0a54c0
result,2020-08-16 15:45:21+07:00,16.127,14.693016,15.072096,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/e42be5de-7f87-47a1-aeb7-a2d4bd015bb3
result,2020-08-16 16:00:20+07:00,9.783999999999999,150.320352,15.248272,0.5376344086021505,FirstMedia,PT Parsaoran Global Datatrans,speedtest.hsp.net.id,https://www.speedtest.net/result/c/3c90ab2b-c4a0-43be-92f5-d99a71338d4c
result,2020-08-16 16:15:26+07:00,11.845,43.9926,15.062104,0.0,FirstMedia,PT. Telekomunikasi Indonesia,jakarta.speedtest.telkom.net.id,https://www.speedtest.net/result/c/e97216f8-9d0f-495d-bcca-1ada812c6da4
result,2020-08-16 16:30:31+07:00,10.187999999999999,115.872808,12.682888,0.0,FirstMedia,PT Parsaoran Global Datatrans,speedtest.hsp.net.id,https://www.speedtest.net/result/c/f2f427ad-c6f3-478b-8106-5fe19d9b46f8
result,2020-08-16 16:45:27+07:00,14.2,106.462096,14.444736,0.0,FirstMedia,My Republic Indonesia,158.140.187.5,https://www.speedtest.net/result/c/fcf3880f-752e-4ac9-ad7a-d0c56dd2772a
result,2020-08-16 17:00:31+07:00,12.302,117.437568,15.14888,1.0,FirstMedia,PT Indosat Tbk,speedtest.indosat.com,https://www.speedtest.net/result/c/2e65d327-115d-4852-a77e-a4b179876b2d
result,2020-08-16 17:15:26+07:00,13.067,78.130328,14.913,0.4032258064516129,FirstMedia,PT. Telekomunikasi Indonesia,jakarta.speedtest.telkom.net.id,https://www.speedtest.net/result/c/db871ad7-b6a1-4c67-8e02-96e4e709f90d
result,2020-08-16 17:30:26+07:00,14.19,137.362056,15.388944,0.0,FirstMedia,PT Indosat Tbk,speedtest.indosat.com,https://www.speedtest.net/result/c/d205d0e2-6c91-454b-aec4-d5bdfbc362df
result,2020-08-16 17:45:24+07:00,9.391,101.63756,15.317448,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/3085acc5-6a97-4f59-bc57-f237321b571e
result,2020-08-16 18:00:26+07:00,12.405999999999999,152.644424,15.63236,0.0,FirstMedia,PT Indosat Tbk,speedtest.indosat.com,https://www.speedtest.net/result/c/01e2f7a2-21a5-4cf7-964e-d3c8f1871dfd
result,2020-08-16 18:15:21+07:00,9.84,19.999952,15.563112,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/4499f25a-c0ae-450d-9c9b-3f3ab0e38ba4
result,2020-08-16 18:30:23+07:00,10.093,153.177256,15.428936,0.0,FirstMedia,PT Mora Telematika Indonesia,speedtest1.moratelindo.co.id,https://www.speedtest.net/result/c/2662ee9b-2bf3-47c6-a3f9-c025eb6b11dc
result,2020-08-16 18:45:23+07:00,9.242,125.47412,15.479256,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/0695ed2a-ccbf-48ea-8946-63f93f657164
result,2020-08-16 19:00:30+07:00,9.622,24.182168,15.577624,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/693e591a-0c03-42f5-a1b4-626ddca22a0d
result,2020-08-16 19:15:18+07:00,9.35,142.693024,15.263016,0.0,FirstMedia,FirstMedia,jkt-speedtest.fast.net.id,https://www.speedtest.net/result/c/019ea05e-bdf5-49a7-8ee4-2abe2ea71fb5
result,2020-08-16 19:30:26+07:00,11.225999999999999,153.014192,15.550816,0.0,FirstMedia,PT Primacom Interbuana,speedtest.primacom.id,https://www.speedtest.net/result/c/c4846b19-2ef6-4bbe-bc46-f76063e9b996
result,2020-08-16 19:45:17+07:00,9.675,18.719928,15.595336,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/229c7c70-f2a1-41d8-945e-785ee0282f62
result,2020-08-16 20:00:18+07:00,10.984000000000002,130.85056,15.446248,0.0,FirstMedia,PT Primacom Interbuana,speedtest.primacom.id,https://www.speedtest.net/result/c/c3e9eb04-7c67-48fb-83d7-f1d2064c32f0
result,2020-08-16 20:15:27+07:00,11.71,153.943384,15.413504,0.0,FirstMedia,PT Mora Telematika Indonesia,speedtest1.moratelindo.co.id,https://www.speedtest.net/result/c/cebf4937-5b64-48eb-98ff-b5645621aec1
result,2020-08-16 20:30:28+07:00,17.567,82.326912,15.074304,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/fccdeaf3-4446-4902-bc2e-5b6b9be80940
result,2020-08-16 20:45:22+07:00,8.295,16.10868,15.35288,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/8d07de39-91c5-44bd-8020-7dfe4d4c9d95
result,2020-08-16 21:00:18+07:00,11.902999999999999,130.339,15.345,0.0,FirstMedia,PT Primacom Interbuana,speedtest.primacom.id,https://www.speedtest.net/result/c/7f4bde26-140f-4971-895e-19a7255554e2
result,2020-08-16 21:15:30+07:00,10.703,102.387576,15.231768,0.0,FirstMedia,FirstMedia,jkt-speedtest.fast.net.id,https://www.speedtest.net/result/c/4b67cf48-f7a1-444f-b2dc-1e6c9bbe0cbe
result,2020-08-16 21:30:28+07:00,9.096,91.477616,15.2656,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/ffa7d0c7-d179-47f6-89c3-7138d1ae7e2c
result,2020-08-16 21:45:21+07:00,10.743,134.029144,15.545704,0.0,FirstMedia,PT Primacom Interbuana,speedtest.primacom.id,https://www.speedtest.net/result/c/37c344a4-cfda-41bc-aad6-63147a7d5279
result,2020-08-16 22:00:26+07:00,13.524000000000001,134.24732,14.582888,0.0,FirstMedia,PT Primacom Interbuana,speedtest.primacom.id,https://www.speedtest.net/result/c/d44808b8-9ce9-4922-8090-3b812679e63b
result,2020-08-16 22:15:17+07:00,11.425999999999998,108.006504,14.905448,0.0,FirstMedia,PT. Telekomunikasi Indonesia,jakarta.speedtest.telkom.net.id,https://www.speedtest.net/result/c/93bff3a7-a326-492b-a1d5-0c145e4574f9
result,2020-08-16 22:30:21+07:00,8.871,16.837176,14.975144,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/f50ff412-228c-49e8-84ce-373d5526d18c
result,2020-08-16 22:45:20+07:00,9.841000000000001,19.488152,15.541168,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/cf3262df-b564-421e-a704-86e7b56f5edf
result,2020-08-16 23:00:26+07:00,15.325999999999999,125.172864,15.35784,0.0,FirstMedia,PT Indosat Tbk,speedtest.indosat.com,https://www.speedtest.net/result/c/2690ef28-f6c9-4757-921e-c040a8bc3ce7
result,2020-08-16 23:15:22+07:00,10.173,21.998752,15.217936,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/b09cb490-408e-4979-8480-66eae60d7e77
result,2020-08-16 23:30:23+07:00,12.761,147.102016,15.556216,0.0,FirstMedia,PT Primacom Interbuana,speedtest.primacom.id,https://www.speedtest.net/result/c/3186fb96-c45a-4ff3-b1c1-692a915cd69f
result,2020-08-16 23:45:30+07:00,9.554,25.642056,15.441048,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/56910a2e-6f95-42f1-813e-bc1dc1bebea0
result,2020-08-17 00:00:31+07:00,14.409,106.19344,14.356112,0.0,FirstMedia,PT Indosat Tbk,speedtest.indosat.com,https://www.speedtest.net/result/c/5217a072-b9a5-45d2-9dca-16ff7128f0e0
result,2020-08-17 00:15:25+07:00,11.671,149.555872,15.55516,0.0,FirstMedia,PT Indosat Tbk,speedtest.indosat.com,https://www.speedtest.net/result/c/e6dd1f4e-6b42-48cc-ac03-7eab3ce09abb
result,2020-08-17 00:30:31+07:00,10.869000000000002,137.035104,15.0268,0.0,FirstMedia,FirstMedia,jkt-speedtest.fast.net.id,https://www.speedtest.net/result/c/34fe7bed-95b3-440d-b91c-e276d7eb6e78
result,2020-08-17 00:45:28+07:00,10.083,140.796056,15.538544,0.0,FirstMedia,FirstMedia,jkt-speedtest.fast.net.id,https://www.speedtest.net/result/c/fb926928-0df3-43e3-8ee5-0a9d2c90beea
result,2020-08-17 01:00:20+07:00,12.669,151.736616,15.605728,0.0,FirstMedia,PT Indosat Tbk,speedtest.indosat.com,https://www.speedtest.net/result/c/8547f428-35b2-48ea-81c5-c4c9a3961648
result,2020-08-17 01:15:24+07:00,10.593,153.639928,15.571856,0.0,FirstMedia,PT Primacom Interbuana,speedtest.primacom.id,https://www.speedtest.net/result/c/4db0eafb-d0f6-4fff-afae-09bce729c5a9
result,2020-08-17 01:30:18+07:00,9.184,147.856776,15.569848,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/93947a25-ba3d-4c21-8461-3d13172239bf
result,2020-08-17 01:45:16+07:00,8.89,148.038624,15.514056,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/2d0eb5aa-41f8-4bd1-a07b-ad370c2873b9
result,2020-08-17 02:00:17+07:00,9.611,42.254904,15.635024,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/79c339b1-6540-412c-91c9-66f94c21a205
result,2020-08-17 02:15:20+07:00,7.291,152.365536,15.250384,0.0,FirstMedia,PT Primacom Interbuana,speedtest.primacom.id,https://www.speedtest.net/result/c/2bb7dc8d-52a4-4294-a084-62009558e12a
result,2020-08-17 02:30:23+07:00,9.466000000000001,139.749328,15.483816,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/f510e850-d6a0-488a-9050-cadacabee77f
result,2020-08-17 02:45:17+07:00,7.856,42.75676,15.496624,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/08c89b0a-3971-417a-ba77-c1d10b1ab0be
result,2020-08-17 03:00:22+07:00,13.54,156.488584,15.48712,0.0,FirstMedia,PT Primacom Interbuana,speedtest.primacom.id,https://www.speedtest.net/result/c/768e7564-6980-41c8-b9c0-a4baeb288d0f
result,2020-08-17 03:15:16+07:00,8.8,42.489912,15.690872,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/a3501b35-edde-46aa-9cbb-f560bc463502
result,2020-08-17 03:30:19+07:00,9.262,48.729624,15.580664,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/c558edbf-a542-4c01-8ba1-dcc5d1a9660d
result,2020-08-17 03:45:17+07:00,8.381,53.24448,15.611032,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/0187bb74-38c8-43e3-8e7c-ad7710f4a4d5
result,2020-08-17 04:00:20+07:00,8.948,137.792712,15.606264,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/8d0d332e-a108-4599-b021-18129c48d968
result,2020-08-17 04:15:18+07:00,8.258,147.284648,15.661992,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/f4a29ec9-6510-48ba-a870-3a523b61ac5e
result,2020-08-17 04:30:21+07:00,9.623,47.337904,15.559384,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/fb805e7b-a93b-40cb-a4e2-39e530883c40
result,2020-08-17 04:45:26+07:00,9.81,150.5002,15.735648,0.0,FirstMedia,My Republic Indonesia,158.140.187.5,https://www.speedtest.net/result/c/19807850-40a2-4ffd-81d0-f925b14333fc
result,2020-08-17 05:00:19+07:00,10.877,156.824792,15.653136,0.0,FirstMedia,BALIFIBER (PT Bali Towerindo Sentra Tbk),speedtest.balifiber.id,https://www.speedtest.net/result/c/9c1a2558-77e5-46c5-b6ca-ce6ca60aa693
result,2020-08-17 05:15:22+07:00,10.265999999999998,155.339904,15.676392,0.0,FirstMedia,PT Parsaoran Global Datatrans,speedtest.hsp.net.id,https://www.speedtest.net/result/c/dacb59cf-e3e9-4b0c-901b-f54817956d6d
result,2020-08-17 05:30:20+07:00,9.189,40.715216,15.616216,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/a7fcdd09-182f-473e-8fa0-7cf56e5b9fd8
result,2020-08-17 05:45:17+07:00,7.593,135.450704,15.601104,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/ab7f04ec-20b4-4e20-bbf2-d9c773c3cd71
result,2020-08-17 06:00:25+07:00,12.097000000000001,134.9212,15.522336,0.0,FirstMedia,My Republic Indonesia,158.140.187.5,https://www.speedtest.net/result/c/42131ef3-b718-4af8-8025-2d24dd99cefc
result,2020-08-17 06:15:18+07:00,9.219,35.218344,15.566256,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/6390f619-0e96-4cae-ab8d-4fcda8b95535
result,2020-08-17 06:30:25+07:00,9.512,151.574528,15.728608,0.0,FirstMedia,My Republic Indonesia,158.140.187.5,https://www.speedtest.net/result/c/869bb881-c094-44d8-99d3-18c78f5e334b
result,2020-08-17 06:45:30+07:00,8.468,155.673816,15.435272,0.0,FirstMedia,FirstMedia,jkt-speedtest.fast.net.id,https://www.speedtest.net/result/c/de0fae20-0d40-4ddd-87e9-fda63e5d9773
result,2020-08-17 07:00:25+07:00,8.982000000000001,90.69212,15.369144,0.0,FirstMedia,My Republic Indonesia,158.140.187.5,https://www.speedtest.net/result/c/c4b3bf61-434b-4c34-b002-05c3aa7b8e88
result,2020-08-17 07:15:22+07:00,9.635,31.355872,15.175632,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/c29eb426-a071-4708-b569-750e4448637e
result,2020-08-17 07:30:27+07:00,9.652999999999999,113.05376,15.624488,0.0,FirstMedia,My Republic Indonesia,158.140.187.5,https://www.speedtest.net/result/c/33d8283b-0762-4d31-ad76-35d04b4109ce
result,2020-08-17 07:45:17+07:00,10.465,154.33492,15.577912,0.0,FirstMedia,PT Parsaoran Global Datatrans,speedtest.hsp.net.id,https://www.speedtest.net/result/c/a646199d-6456-469e-9662-4ddf8d6c22e6
result,2020-08-17 08:00:21+07:00,8.482000000000001,29.387936,15.598336,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/8730db4d-bfc1-4cd2-8071-22de63875ae8
result,2020-08-17 08:15:20+07:00,9.271,22.962688,15.539552,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/663826b5-76ed-45ae-8d69-f4c05adf365c
result,2020-08-17 08:30:17+07:00,11.115,146.977808,14.980672,0.0,FirstMedia,PT Parsaoran Global Datatrans,speedtest.hsp.net.id,https://www.speedtest.net/result/c/b1e0229e-5ffa-47a7-bbf9-6d85939ab1df
result,2020-08-17 08:45:22+07:00,9.702,102.933696,14.958104,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/f26bb844-6d6b-46ee-bc8a-f8ea47446cbb
result,2020-08-17 09:00:26+07:00,9.56,132.497104,15.53396,0.0,FirstMedia,My Republic Indonesia,158.140.187.5,https://www.speedtest.net/result/c/370f2abc-eb5e-4540-a384-58093433ea9b
result,2020-08-17 09:15:21+07:00,8.726,24.603608,15.625216,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/0cdda63b-f2a7-430a-b4f2-7c0ac783a4ec
result,2020-08-17 09:30:23+07:00,11.397,155.1664,15.792728,0.0,FirstMedia,PT Parsaoran Global Datatrans,speedtest.hsp.net.id,https://www.speedtest.net/result/c/1939c067-0c8b-4219-b26e-2788cccb2a42
result,2020-08-17 09:45:25+07:00,9.062000000000001,21.51584,15.30176,0.0,FirstMedia,Biznet Networks,speedtest.biznetnetworks.com,https://www.speedtest.net/result/c/d2d935c7-7258-4c0f-a9bc-ac233fb2b727
result,2020-08-17 10:00:27+07:00,11.833,141.440072,14.629304,0.0,FirstMedia,PT Mora Telematika Indonesia,speedtest1.moratelindo.co.id,https://www.speedtest.net/result/c/90cf6faf-0f9a-4f24-a7ab-7242393f5cb0
result,2020-08-17 10:15:22+07:00,9.881,154.502608,15.187392,0.0,FirstMedia,PT Parsaoran Global Datatrans,speedtest.hsp.net.id,https://www.speedtest.net/result/c/44743086-bb18-4088-b147-7f8a360846b9
result,2020-08-17 10:30:31+07:00,9.818999999999999,127.593016,14.612152,0.0,FirstMedia,PT Parsaoran Global Datatrans,speedtest.hsp.net.id,https://www.speedtest.net/result/c/5896610e-181a-4669-8144-2e4dcfeb7e68
result,2020-08-17 10:45:18+07:00,10.71,129.757136,13.749512,0.0,FirstMedia,PT Parsaoran Global Datatrans,speedtest.hsp.net.id,https://www.speedtest.net/result/c/5262622f-4e9a-424c-adb8-81dc9154ebb5
result,2020-08-17 11:00:22+07:00,11.690999999999999,129.219536,15.4032,0.0,FirstMedia,PT. Telekomunikasi Indonesia,jakarta.speedtest.telkom.net.id,https://www.speedtest.net/result/c/259c9a30-b5e6-4379-b694-e6624f0b6453
result,2020-08-17 11:15:23+07:00,13.412,123.616,13.39504,0.0,FirstMedia,PT Parsaoran Global Datatrans,speedtest.hsp.net.id,https://www.speedtest.net/result/c/871a14fc-f449-4a08-bd34-42fb9ed8f655
result,2020-08-17 11:30:26+07:00,10.238,76.050144,13.653616,0.0,FirstMedia,CBN,speedtest.cbn.id,https://www.speedtest.net/result/c/a991eee7-18c0-4164-aa4e-8ecfe26a05e8
